place_id,name,image_urls,address,duration,type,categories,main_image,price,rating,description,opening_hours,reviews,city,unit
place_015507,Private Transfer from Tan Son Nhat (SGN) Airport to Tien Thanh,https://www.booking.com/attractions/vn/prw54x0qavic-private-transfer-from-tan-son-nhat-sgn-airport-to-tien-thanh.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,92.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015508,Unique Private Cai Be Cooking With Biking 1 day,https://www.booking.com/attractions/vn/prkqilwb4szy-unique-private-cai-be-cooking-with-biking-1-day.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,80.0, ,"Leaving the chaos of Saigon, you will embark a private boat to cruise around Cai Be Floating Mark...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015509,Phu My Port: Bestseller Top Site Saigon Trip or Cu Chi Tunnel,https://www.booking.com/attractions/vn/prpgkiqrhino-from-phu-my-port-ho-chi-minh-city-trip-or-cu-chi-tunnel.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,259.0, ,See the sights of Ho Chi Minh City on a full-day tour with round-trip transfers from Phu My Port....,Mở cửa từ hôm nay, ,hochiminh,US$
place_015510,Cu Chi Tunnels and Mekong Delta 1 Day,https://www.booking.com/attractions/vn/prdnyrjie1wo-cu-chi-tunnels-and-mekong-delta-1-day.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,4750.0,3,"On this trip, we will introduce you to visit the Cu Chi Tunnels, one of the famous historical pla...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015511,Adventure Cu Chi & Highlight Ho Chi Minh city full day tour,https://www.booking.com/attractions/vn/privrv0joywe-adventure-cu-chi-highlight-ho-chi-minh-city-full-day-tour.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,40.0, ,Escape the bustle of the city to explore the rural scenery and the famous Cu Chi Tunnels in South...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015512,Discover Market By Cyclo Without Tour Guide By DGT,https://www.booking.com/attractions/vn/prqa7ryfmemo-discover-market-by-cyclo-without-tour-guide-by-dgt.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,32.0, ,"4-hours private, cyclo tour of authentic, bustling markets in Ho Chi Minh City. 
Joining Cyclo to...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015513,Romantic Tour In Ho Chi Minh,https://www.booking.com/attractions/vn/prffkqhq00nd-romantic-tour-in-ho-chi-minh.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,399.0, ,"An exclusive tour for all the romantics of the world! Together with the professional local guide,...",Mở cửa từ 13 thg 5, ,hochiminh,€
place_015514,Day Tour My Tho - Ben Tre On Boat Explore Coconut Island,https://www.booking.com/attractions/vn/prtujsnzcsdb-day-tour-my-tho-ben-tre-on-boat-explore-coconut-island.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,50.0, ,"Craving vibrant life, sweet flavors, and Mekong magic? This My Tho & Ben Tre day trip delivers! G...",Mở cửa từ ngày mai, ,hochiminh,US$
place_015515,Authentic Mekong Delta Private Tour 2D1N From Ho Chi Minh City,https://www.booking.com/attractions/vn/prspw38abvho-mekong-delta-2-days-1-night-private-tour.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,433.0, ,"Day 1 (Lunch, Dinner):
 • Explore Mekong rivers by boat 
 • Traditional coconut candy workshop 
 ...",Mở cửa từ ngày mai, ,hochiminh,US$
place_015516,Get to Know Cu Chi Tunnels from a War Veteran with War Remnants Museum Tour,https://www.booking.com/attractions/vn/pr5q3yr4xbgj-get-to-know-cu-chi-tunnels-from-a-war-veteran-with-war-remnants-mus.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,100.0, ,Meet and interact with a war veteran before exploring the intricate labyrinth of passageways know...,Mở cửa từ 24 thg 5, ,hochiminh,US$
place_015517,Traditional Cooking Class with Market Tour in Ho Chi Minh,https://www.booking.com/attractions/vn/prfdr7paa0ph-traditional-cooking-class-with-market-tour-in-ho-chi-minh.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,59.0, ,Customers will have an interesting hands-on cooking experience and seeking to explore the culinar...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015518,Shore Excursion: Phu My port Explore Saigon city private Tour,https://www.booking.com/attractions/vn/prnwemqd9mes-shore-excursion-phu-my-port-to-saigon-city.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,323.0, ,"- This tour covers Ben Thanh Market - the oldest and most famous landmark in town 

-Notre Dame C...",Mở cửa từ ngày mai, ,hochiminh,US$
place_015519,Cu Chi Tunnels & Saigon Sightseeing Tour 1 Day,https://www.booking.com/attractions/vn/prfy3njm5xqw-cu-chi-tunnels-saigon-sightseeing-tour-1-day.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,62.0, ,VN Bike Tour will show you a full clearly view of Cu Chi - the dead land in the past but turning ...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015520,Half Day Join in Saigon Cooking Class and Tan Dinh Market Tour,https://www.booking.com/attractions/vn/prirchx22zup-half-day-join-in-saigon-cooking-class-and-tan-dinh-market-tour.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,49.0, ,"For half day, you will have opportunities to become a local Chef. Many unique ingredients and men...",Mở cửa từ 13 thg 5, ,hochiminh,US$
place_015521,Award-winning Saigon Food Tour with GirlPower Drivers | KissTour,https://www.booking.com/attractions/vn/pravyysgrhpw-guided-motorbike-food-tour.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,59.0,5,• Travel like a local in the buzzing energy of Ho Chi Minh City at night and tuck into the famous...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015522,Explore Cu Chi Tunnels & Saigon History 1 Day Tour,https://www.booking.com/attractions/vn/prbedctgeypa-explore-cu-chi-tunnels-saigon-history-1-day-tour.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,62.0,5,Joy Journeys always care for our client's experience. All of our tours have a small group with ma...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015523,Cai Be Village - One-Day Mekong Delta Adventure,https://www.booking.com/attractions/vn/prwxw6zs3e8r-cai-be-village-one-day-mekong-delta-adventure.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,175.0, ,"- Discover the area of the former wholesale small floating market on the Tien River.
- Enjoyable ...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015524,"PRIVATE VIP Mekong Delta 1 Day with Biking,Fishing,Cooking ,BBQ - NON Touristic",https://www.booking.com/attractions/vn/prpe7uboqbjw-private-vip-mekong-delta-1-day-with-bikingfishingcooking-bbq-non-to.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,299.0,4,"Why did you choose Mekong Delta Tours for your trip?

Our trip highlights and differences will br...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015525,Private Transfer from Tan Son Nhat (SGN) Airport to Cam Ranh,https://www.booking.com/attractions/vn/prdlqnryzvb7-private-transfer-from-tan-son-nhat-sgn-airport-to-cam-ranh.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,363.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015526,Taste Of Saigon By Local Guides,https://www.booking.com/attractions/vn/prdf7yfmylvw-taste-of-saigon-by-local-guides.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,56.0, ,The best way to discover Saigon is enjoying local street food at local hidden places with a scoot...,Mở cửa từ 10 thg 5, ,hochiminh,US$
place_015527,Private Guided Day Tour of Mekong Delta by Boat with Lunch,https://www.booking.com/attractions/vn/prg2ctwtb3h0-private-guided-day-tour-of-mekong-delta-by-boat-with-lunch.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,145.0, ,"TOUR PROGRAM :

8:00a.m: We Will pick you up at Hotel in Ho Chi Minh City. Then, Depart to My Tho...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015528,Private Transfer from Tan Son Nhat (SGN) Airport to Moc Bai,https://www.booking.com/attractions/vn/pr3meyf99lph-private-transfer-from-tan-son-nhat-sgn-airport-to-moc-bai.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,82.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015529,River Life In Mekong Delta Tour 3 Days,https://www.booking.com/attractions/vn/pr4lwx4ns3mb-river-life-in-mekong-delta-tour-3-days.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,871.0, ,"Over an incredible five days, experience Mekong Delta on an unforgettable journey with a mix of r...",Mở cửa từ ngày mai, ,hochiminh,US$
place_015530,"Calligraphy Class in Ho Chi Minh City, Vietnam",https://www.booking.com/attractions/vn/prkqfxqxb1pb-calligraphy-class-in-ho-chi-minh-city.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,49.0, ,"Please make a reservation before visiting. 
Lessons are by reservation only.

 You can experience...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015531,Ho Chi Minh City Full-Day Farm trip with Healthy Cooking Class,https://www.booking.com/attractions/vn/pr3p1zpxyjwp-ho-chi-minh-city-full-day-farm-trip-with-healthy-cooking-class.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,73.0, ,The best Ways to understanding Vietnamese country by taking our adventure cooking class with farm...,Mở cửa từ ngày mai, ,hochiminh,US$
place_015532,Discover Mekong Delta by Luxury Canoe 1 Day From Saigon,https://www.booking.com/attractions/vn/prxhfg9x4adq-mekong-delta-my-tho-and-ben-tre-by-luxury-speedboat-1-day-tour-from.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,144.0, ,"• Discover Mekong River by speed boat and see what life is like on the Delta
• Traditional coconu...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015533,Experience Vegetarian Cooking Class in HCM city,https://www.booking.com/attractions/vn/prpohdlyt02u-vegetarian-cooking-class-in-hcm-city.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,57.0, ,"Spend three hours with a talented local chef to cook a 3 course meal by yourself, following the s...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015534,PRIVATE Luxury Sunset Mekong Afternoon trip from HCM city,https://www.booking.com/attractions/vn/prez47afenmz-private-luxury-sunset-mekong-afternoon-trip-from-hcm-city.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,119.0,5,PRIVATE Luxury Sunset Mekong Delta full day guided tour are highly recommended for guests who wis...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015535,Experience Half-day Guided Walking Tour Ho Chi Minh City Center,https://www.booking.com/attractions/vn/pr16pk4eranv-saigon-city-half-day-walking-tour-with-sunset-view.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,39.0, ,We'll be walking through different historical places which are remained from a hundred year ago. ...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015536,Explore Vietnamese Cuisine: Cooking Class from Ho Chi Minh City,https://www.booking.com/attractions/vn/prtcetle7obm-explore-vietnamese-cuisine-cooking-class-from-ho-chi-minh-city.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,70.0, ,Spend a day exploring Vietnamese cuisine by taste and smell. This cooking class is the best way t...,Mở cửa từ hôm nay, ,hochiminh,US$
